age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
35.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Germany,<=50K
34.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
52.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
30.0,Private,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0.0,0.0,52.0,Taiwan,<=50K
39.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
25.0,Private,1st-4th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,96.0,Mexico,<=50K
26.0,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,0.0,0.0,20.0,United-States,<=50K
20.0,Private,Some-college,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
70.0,,5th-6th,Married-civ-spouse,,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
26.0,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
24.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,35.0,United-States,<=50K
62.0,Private,HS-grad,Divorced,Priv-house-serv,Unmarried,Black,Female,0.0,0.0,99.0,United-States,<=50K
48.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,44.0,United-States,<=50K
58.0,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
29.0,,Some-college,Married-civ-spouse,,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-inc,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,52.0,,<=50K
19.0,Private,Some-college,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,20.0,United-States,<=50K
37.0,Private,11th,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
31.0,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
64.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
28.0,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,16.0,United-States,<=50K
32.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
49.0,Local-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,44.0,United-States,<=50K
19.0,,Some-college,Never-married,,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
55.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,2339.0,45.0,,<=50K
19.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,16.0,United-States,<=50K
29.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,Scotland,<=50K
25.0,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
37.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,<=50K
36.0,Federal-gov,Some-college,Separated,Adm-clerical,Unmarried,Black,Female,6497.0,0.0,56.0,United-States,<=50K
32.0,Private,Some-college,Never-married,Exec-managerial,Unmarried,Black,Female,0.0,0.0,35.0,United-States,<=50K
34.0,Private,11th,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,36.0,United-States,<=50K
20.0,Private,Some-college,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
27.0,Self-emp-inc,Masters,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
35.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
32.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
32.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
52.0,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,48.0,United-States,<=50K
23.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
25.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
21.0,Private,Preschool,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50.0,Mexico,<=50K
31.0,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=50K
31.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,30.0,United-States,<=50K
41.0,Private,Assoc-voc,Separated,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
47.0,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
20.0,,Some-college,Never-married,,Own-child,White,Female,0.0,0.0,10.0,United-States,<=50K
20.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
29.0,Private,10th,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,25.0,United-States,<=50K
51.0,Local-gov,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
23.0,,Some-college,Never-married,,Not-in-family,White,Female,0.0,0.0,12.0,United-States,<=50K
62.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
22.0,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
20.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=50K
31.0,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
52.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,38.0,United-States,<=50K
20.0,Private,HS-grad,Never-married,Prof-specialty,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K
65.0,Private,Bachelors,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,4650.0,0.0,40.0,United-States,<=50K
27.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,35.0,Ireland,<=50K
53.0,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
49.0,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
18.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,Bachelors,Never-married,Prof-specialty,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,14.0,United-States,<=50K
23.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
63.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,15.0,United-States,<=50K
63.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
76.0,Local-gov,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
50.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,5013.0,0.0,45.0,United-States,<=50K
51.0,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Local-gov,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,4650.0,0.0,35.0,United-States,<=50K
53.0,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
29.0,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Federal-gov,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,10th,Widowed,Other-service,Not-in-family,Black,Female,0.0,1980.0,40.0,United-States,<=50K
27.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
60.0,Private,Assoc-voc,Widowed,Craft-repair,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
33.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
31.0,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,38.0,United-States,<=50K
57.0,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
30.0,Private,9th,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K
45.0,Private,10th,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,Vietnam,<=50K
25.0,Private,Bachelors,Never-married,Other-service,Own-child,White,Male,0.0,0.0,18.0,United-States,<=50K
42.0,Private,5th-6th,Separated,Adm-clerical,Other-relative,White,Male,0.0,0.0,40.0,El-Salvador,<=50K
28.0,Private,Assoc-voc,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
47.0,,10th,Married-civ-spouse,,Wife,White,Female,0.0,0.0,20.0,Cuba,<=50K
53.0,Federal-gov,Bachelors,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Federal-gov,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K
47.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,,<=50K
30.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
48.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Private,Some-college,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
32.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
31.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
34.0,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
30.0,State-gov,HS-grad,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
17.0,Private,11th,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
35.0,Local-gov,Masters,Never-married,Prof-specialty,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
29.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,4064.0,0.0,40.0,El-Salvador,<=50K
32.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,,<=50K
32.0,Private,HS-grad,Separated,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
47.0,Federal-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
40.0,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,Ireland,<=50K
54.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
43.0,Private,7th-8th,Separated,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
39.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
47.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,34.0,United-States,<=50K
45.0,Private,HS-grad,Divorced,Other-service,Other-relative,Black,Female,0.0,0.0,35.0,United-States,<=50K
24.0,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
32.0,Self-emp-not-inc,10th,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
57.0,Private,5th-6th,Separated,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
28.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,51.0,Cuba,<=50K
27.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,55.0,United-States,<=50K
28.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
74.0,,1st-4th,Married-civ-spouse,,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.0,0.0,42.0,Japan,<=50K
27.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K
61.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,11th,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,99.0,United-States,<=50K
28.0,Private,9th,Never-married,Handlers-cleaners,Own-child,Black,Female,0.0,0.0,24.0,United-States,<=50K
20.0,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,Assoc-voc,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,<=50K
38.0,State-gov,HS-grad,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,HS-grad,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,25.0,United-States,<=50K
19.0,Private,Some-college,Never-married,Exec-managerial,Own-child,Black,Male,0.0,0.0,30.0,United-States,<=50K
56.0,Private,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
30.0,,Bachelors,Married-civ-spouse,,Wife,White,Female,0.0,0.0,4.0,United-States,<=50K
22.0,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Wife,White,Female,4508.0,0.0,40.0,United-States,<=50K
18.0,State-gov,HS-grad,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
68.0,Private,Some-college,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
35.0,Private,Assoc-voc,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
42.0,Private,7th-8th,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,48.0,,<=50K
32.0,Private,10th,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,10th,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
62.0,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,2829.0,0.0,24.0,United-States,<=50K
38.0,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
19.0,Private,HS-grad,Never-married,Other-service,Other-relative,Black,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
25.0,State-gov,Bachelors,Never-married,Protective-serv,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,Columbia,<=50K
23.0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,Mexico,<=50K
24.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,50.0,United-States,<=50K
23.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
24.0,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
25.0,Self-emp-not-inc,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,8.0,United-States,<=50K
24.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,62.0,United-States,<=50K
26.0,Private,Bachelors,Never-married,Sales,Own-child,White,Female,0.0,0.0,45.0,,<=50K
62.0,,Masters,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
36.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,33.0,United-States,<=50K
45.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,<=50K
31.0,Private,Assoc-acdm,Divorced,Sales,Unmarried,White,Female,0.0,880.0,45.0,United-States,<=50K
34.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,48.0,United-States,<=50K
42.0,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
27.0,State-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,70.0,United-States,<=50K
40.0,Private,Some-college,Married-civ-spouse,Sales,Wife,Black,Female,0.0,0.0,40.0,Puerto-Rico,<=50K
30.0,State-gov,Bachelors,Never-married,Prof-specialty,Other-relative,White,Male,0.0,0.0,35.0,United-States,<=50K
42.0,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,55.0,United-States,<=50K
23.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
